gene_id,S2-12h,S2-24h,S2-Oh,S3-12h,S3-24h,S3-Oh,W2-12h,W2-24h,W2-Oh,W3-12h,W3-24h,W3-Oh
gene:Zm00001d053036,3595,2591,5453,3864,3810,3404,2763,3536,2688,2344,4879,4737
gene:Zm00001d052053,3877,4141,8792,7366,4931,6987,4326,5648,5515,2626,6529,9187
gene:Zm00001d010654,1033,1786,2400,2295,2159,2702,1532,2004,2935,1103,4716,4465
gene:Zm00001d010655,0,0,6,0,0,4,31,7,30,12,38,50
gene:Zm00001d010656,18,71,58,514,52,270,137,96,1025,157,1105,832
gene:Zm00001d039234,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d010650,2241,4474,5477,4537,2982,4579,5939,3693,6425,2796,7260,8484
gene:Zm00001d010651,106,376,419,124,141,155,294,493,448,99,344,370
gene:Zm00001d010652,7,2,25,5,0,3,3,14,27,0,22,13
gene:Zm00001d039230,87,75,132,62,32,56,70,42,36,127,63,86
gene:Zm00001d010658,38,8,100,61,23,32,7,0,18,0,14,0
gene:Zm00001d010659,0,5,0,0,0,7,4,0,0,0,0,12
gene:Zm00001d039239,29,0,0,0,0,21,0,0,0,0,0,0
gene:Zm00001d039238,32,106,79,47,32,65,36,32,52,16,49,68
gene:Zm00001d030502,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d047238,1411,1274,3888,2487,2063,3080,1195,1010,929,739,949,1768
gene:Zm00001d047239,876,882,1618,1178,834,1120,1175,973,1387,903,1420,1862
gene:Zm00001d012658,0,0,0,0,0,0,0,0,2,0,0,0
gene:Zm00001d012659,1432,1921,3153,1546,1561,1411,1034,1688,1298,860,1466,1436
gene:Zm00001d012656,900,1143,1763,1389,1071,1211,1118,810,740,874,982,1245
gene:Zm00001d047233,4,0,15,0,8,11,0,0,0,0,0,0
gene:Zm00001d012654,501,539,1267,810,648,624,785,590,684,466,922,807
gene:Zm00001d012655,1965,2572,4945,3643,1875,3369,2621,1681,3814,1432,3906,4531
gene:Zm00001d047236,221,779,967,700,400,490,371,404,630,159,584,549
gene:Zm00001d012653,371,248,586,564,490,585,496,344,446,395,622,642
gene:Zm00001d047234,1606,783,765,1217,1171,541,3684,1672,1352,889,2580,1591
gene:Zm00001d012651,6917,8312,14987,8126,8112,7930,6703,7217,7375,3907,8217,8276
gene:zma-MIR156f,112,135,119,60,157,96,57,131,24,37,84,53
gene:zma-MIR156g,1,1,1,1,1,1,2,2,2,1,1,1
gene:zma-MIR156d,222,195,166,192,226,121,124,110,58,109,199,113
gene:Zm00001d041808,0,8,23,0,5,0,16,25,11,32,27,48
gene:zma-MIR156b,0,0,0,0,0,0,0,0,0,0,0,0
gene:zma-MIR156a,0,0,0,0,0,0,1,0,0,0,0,0
gene:Zm00001d041803,3283,3915,6157,5846,3749,4576,3937,3562,3162,2100,4957,3935
gene:Zm00001d010254,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d041801,96,170,472,4,73,46,77,70,62,81,299,353
gene:Zm00001d041800,97,46,325,186,94,294,177,113,139,91,78,213
gene:zma-MIR156j,14,8,35,23,29,2,11,6,0,7,0,3
gene:zma-MIR156k,33,30,55,6,9,7,39,27,4,11,14,26
gene:Zm00001d041805,0,0,0,0,0,0,0,0,0,0,0,0
gene:zma-MIR156i,65,88,110,73,151,55,87,178,77,105,144,74
gene:Zm00001d006559,16,23,39,0,20,18,3,0,0,0,0,0
gene:Zm00001d006551,4264,11346,12176,4204,7751,4135,3422,7810,3529,1967,5706,4336
gene:Zm00001d006552,1240,1511,2343,2051,1443,1724,1242,1091,1083,709,1708,1290
gene:Zm00001d006553,709,833,1136,691,581,930,1266,838,1396,763,1503,1658
gene:Zm00001d006554,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d006555,281,462,618,415,239,640,723,453,1176,456,1218,1601
gene:Zm00001d006556,15,33,16,6,15,9,7,57,6,9,55,8
gene:Zm00001d006557,4,2,6,2,0,4,4,1,5,1,5,0
gene:Zm00001d039589,895,17219,28586,622,8375,15642,789,13747,14773,436,10182,18360
gene:Zm00001d039588,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d010259,1222,1416,1814,1763,1407,1583,1070,636,746,635,674,1220
gene:Zm00001d039581,0,11,28,28,2,5,12,0,35,0,55,61
gene:Zm00001d039580,560,583,1175,520,495,476,898,895,670,474,1012,849
gene:Zm00001d039582,1383,3758,2878,811,1187,872,1181,2492,586,919,1318,1016
gene:Zm00001d039584,181,328,776,338,385,448,361,268,396,110,324,333
gene:Zm00001d039587,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d048404,1811,669,3075,3109,760,2965,600,1671,1455,1427,2866,2526
gene:Zm00001d004417,56,112,135,159,138,148,82,65,127,26,132,115
gene:Zm00001d048407,233,396,685,395,277,486,386,585,377,278,910,677
gene:Zm00001d048400,385,472,682,807,497,628,502,428,404,305,558,516
gene:Zm00001d048401,0,10,2,12,11,0,0,0,3,0,0,0
gene:Zm00001d048402,496,776,1591,2641,867,2204,1093,505,1846,496,1913,1704
gene:Zm00001d048403,2204,3931,6145,4529,3056,4200,2435,2042,3634,1125,3272,3655
gene:Zm00001d053677,0,6,24,16,21,12,10,12,15,13,28,15
gene:Zm00001d053676,26,22,17,99,54,84,60,37,93,26,139,115
gene:Zm00001d053675,73282,47926,127513,92248,72923,74799,82393,67986,42103,130053,97130,95819
gene:Zm00001d053674,1250,1392,2475,2153,1495,1733,1722,1366,1562,1508,2146,2145
gene:Zm00001d048408,0,0,63,39,0,0,0,0,0,0,0,0
gene:Zm00001d048409,3121,5159,13573,5024,8113,8577,5578,7669,7702,4074,9776,11162
gene:Zm00001d053671,2978,5062,6818,4316,3385,3792,4711,4577,4002,2399,4698,5199
gene:Zm00001d053670,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d000862,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d000863,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d000860,0,8,2,8,7,13,7,21,7,4,11,9
gene:Zm00001d004414,0,0,0,18,10,0,33,60,91,19,63,36
gene:Zm00001d000866,0,0,0,4,0,0,6,23,16,21,16,26
gene:Zm00001d000867,0,0,0,0,0,0,0,1,0,0,0,0
gene:Zm00001d000864,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d000865,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d000868,0,0,0,0,0,0,3,0,0,0,0,0
gene:Zm00001d000869,0,1,0,0,0,2,0,4,0,0,0,0
gene:Zm00001d033436,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d038186,1968,2524,4112,1420,2495,3559,1394,3066,1817,1373,1889,3664
gene:Zm00001d038187,0,0,9,80,0,59,0,0,0,0,0,0
gene:Zm00001d038184,23,39,0,0,24,27,0,0,0,0,0,0
gene:Zm00001d013308,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d038183,133,110,420,0,0,112,0,0,3,3,20,3
gene:Zm00001d038180,57,9,33,271,106,57,219,0,28,20,29,14
gene:Zm00001d038181,324,128,719,196,248,238,174,131,251,134,275,249
gene:Zm00001d013303,145,202,333,157,42,100,99,90,44,48,209,86
gene:Zm00001d013302,3219,4543,8728,7505,7173,5451,4723,3300,4812,2462,5049,5293
gene:Zm00001d013301,1072,1196,1484,1032,818,961,1012,1117,1175,673,884,1151
gene:Zm00001d013300,2086,6721,16561,3427,7063,3532,5843,9146,9280,1518,4811,10738
gene:Zm00001d013307,1054,770,927,1474,876,1104,1341,779,706,589,782,1027
gene:Zm00001d013306,575,632,634,1137,674,721,526,483,370,484,685,726
gene:Zm00001d013304,641,670,787,821,785,747,554,552,471,338,784,672
gene:Zm00001d006082,8,30,24,12,6,16,17,102,10,13,26,28
gene:Zm00001d040171,2153,3445,8770,2001,2067,2804,4242,4813,5097,2522,5565,5693
gene:Zm00001d040172,1824,2288,3457,3010,2237,2456,1395,1274,1317,746,1511,1689
gene:Zm00001d006081,55,66,148,64,61,57,12,0,0,9,3,0
gene:Zm00001d006086,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d040175,0,0,0,0,7,0,0,0,0,0,0,0
gene:Zm00001d006084,5657,8007,16575,7264,9198,7231,5748,7312,8179,3438,9942,8225
gene:Zm00001d006085,4238,7913,10458,7039,5827,6598,5080,6525,6463,2911,8245,8327
gene:Zm00001d040178,2203,3097,3906,2930,2664,2928,2288,1820,1933,1373,2653,2397
gene:Zm00001d006088,41,278,99,12,0,106,761,743,1086,407,1046,1106
gene:Zm00001d006089,83,49,259,222,197,251,166,118,143,80,46,197
gene:Zm00001d002709,0,1,0,0,0,5,0,0,1,0,1,0
gene:Zm00001d002708,1978,1154,4305,1975,1513,2621,2192,2163,1798,1162,977,2090
gene:Zm00001d002701,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d002700,25,85,294,32,112,188,105,445,526,61,454,686
gene:Zm00001d002703,2602,3026,4189,3759,3314,3234,2286,2161,1931,1626,2753,3131
gene:Zm00001d002705,546,200,641,176,58,435,348,103,312,339,319,600
gene:Zm00001d034690,92,39,97,0,0,29,0,2,0,0,0,0
gene:Zm00001d002707,124,454,27,127,399,171,151,185,9,116,292,30
gene:Zm00001d002706,0,0,0,0,0,4,0,0,0,0,0,0
gene:Zm00001d036324,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d036320,0,0,0,8,0,42,88,73,130,68,195,179
gene:Zm00001d036322,107,137,255,659,244,520,179,227,582,201,1040,698
gene:Zm00001d036328,998,1374,1620,2812,2171,2239,1219,1247,1778,887,2873,1989
gene:Zm00001d034697,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d033668,481,524,876,550,382,362,342,418,455,363,945,750
gene:Zm00001d033669,1075,1210,1983,1273,1127,1317,1312,1093,1249,749,1507,1552
gene:Zm00001d033666,1002,321,2002,951,955,1230,1269,1498,1347,1431,1383,2086
gene:Zm00001d033664,373,632,421,633,583,409,563,502,404,237,729,409
gene:Zm00001d033665,4709,3012,15977,6177,5859,10065,3761,4569,3331,3168,4660,10312
gene:Zm00001d033662,0,0,0,0,0,0,18,0,0,0,0,0
gene:Zm00001d033663,0,18,12,43,6,7,0,0,0,0,0,0
gene:Zm00001d019489,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d019486,0,0,3,0,0,0,0,3,0,0,0,0
gene:Zm00001d019487,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d019483,426,407,794,1000,747,829,320,121,175,121,331,288
gene:Zm00001d019480,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d019481,581,1458,1686,1173,701,1005,1495,1320,1484,457,1613,1524
gene:Zm00001d005217,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d032139,646,699,626,1068,821,730,1208,623,601,221,848,765
gene:Zm00001d032138,15,7,0,30,0,3,0,0,3,0,6,0
gene:Zm00001d036499,1080,1461,2470,518,629,466,859,363,375,250,280,341
gene:Zm00001d036496,1464,1959,2746,1337,1356,1284,628,319,232,191,455,419
gene:Zm00001d032134,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d036494,2693,5521,6064,3918,3402,3987,3582,3707,3739,1910,4195,5697
gene:Zm00001d036495,2149,2522,4448,2559,2767,2274,1859,1688,1399,1290,1979,2079
gene:Zm00001d036492,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d032130,20,28,42,9,26,16,44,33,23,0,26,26
gene:Zm00001d032133,0,0,0,0,0,0,0,1,0,0,0,0
gene:Zm00001d032132,320,93,677,530,315,480,649,311,496,458,659,758
gene:Zm00001d000093,92,45,155,137,144,218,137,98,166,127,172,210
gene:Zm00001d045274,542,1047,1212,685,535,625,504,449,660,241,516,494
gene:Zm00001d049759,4362,6720,8530,7167,5945,7361,6561,9011,7801,4459,9786,10249
gene:Zm00001d045277,335,283,556,0,0,376,0,254,0,0,303,281
gene:Zm00001d045270,0,0,0,0,0,0,0,0,0,3,0,0
gene:Zm00001d045271,0,0,17,12,0,0,7,8,0,0,14,13
gene:Zm00001d045272,207,316,432,222,167,169,112,160,107,80,213,274
gene:Zm00001d049753,485,118,593,928,583,492,411,92,249,394,211,338
gene:Zm00001d049752,0,0,0,0,0,0,15,12,7,5,35,16
gene:Zm00001d049750,0,4,0,27,0,8,13,8,0,0,15,5
gene:Zm00001d049757,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d045279,53,33,58,0,18,17,43,21,12,39,91,33
gene:Zm00001d000092,47,25,85,81,56,52,55,41,38,20,51,36
gene:Zm00001d035679,2111,3806,6030,4452,4175,4125,2596,2968,3351,1205,4599,4121
gene:Zm00001d035678,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d035672,23,8,18,33,8,20,4,6,27,0,24,26
gene:Zm00001d035671,0,6,8,11,11,15,0,0,0,0,8,0
gene:Zm00001d035670,12,20,32,28,14,11,17,15,8,11,8,0
gene:Zm00001d035677,215,201,426,447,293,405,430,246,356,279,618,500
gene:Zm00001d015366,6688,5670,21394,13289,10588,21290,10293,5642,9092,8159,9509,17764
gene:Zm00001d003079,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d002756,208,209,564,438,318,361,450,417,338,304,313,529
gene:Zm00001d003070,5,10,7,0,18,0,16,5,0,0,7,0
gene:Zm00001d003071,1338,1506,2034,1591,938,1233,1277,729,1269,453,1201,1353
gene:Zm00001d003072,1777,2971,4893,2964,1757,2963,3254,1394,3147,1412,3091,4169
gene:Zm00001d003074,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d003075,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d003076,1122,1271,1760,1632,1199,1503,1575,1627,1624,944,2356,1982
gene:Zm00001d045490,1806,2709,4888,2192,2954,2315,1521,1924,1360,988,1880,1730
gene:Zm00001d045491,2055,294,941,2776,1218,785,1510,705,447,1242,788,371
gene:Zm00001d045492,344,804,1710,845,641,1376,719,278,349,445,582,1234
gene:Zm00001d045493,1290,1327,2859,1931,1095,1477,1781,1284,1799,834,1434,2039
gene:Zm00001d045494,490,952,1349,738,761,890,469,466,523,227,898,857
gene:Zm00001d045495,48,39,76,58,53,31,103,24,68,64,35,38
gene:Zm00001d045496,212,87,610,1129,461,1062,889,238,577,600,1082,1228
gene:Zm00001d045497,2779,4667,4657,3504,2984,3531,3949,4024,3317,2613,4732,5973
gene:Zm00001d045498,18,57,11,6,35,12,0,15,12,4,61,3
gene:Zm00001d045499,229,531,266,225,364,134,134,530,188,163,671,202
gene:Zm00001d032528,3388,4089,6550,3080,3587,2899,3587,4735,3477,2262,3532,4444
gene:Zm00001d042729,4182,6701,7818,5986,5052,5166,3811,3827,3774,2331,4097,4640
gene:Zm00001d042723,3056,761,6191,5779,3068,7429,6620,4225,3414,8590,5533,10409
gene:Zm00001d042722,598,913,1131,827,750,871,694,809,630,464,1017,1027
gene:Zm00001d042721,4001,6273,6742,3250,3560,2928,4220,6001,3815,1980,3991,3327
gene:Zm00001d042720,1464,1507,2898,1918,1384,2021,1667,1358,2192,896,1719,2710
gene:Zm00001d042727,7052,2548,9447,5501,4128,6266,2559,1278,970,3489,1401,2664
gene:Zm00001d042726,1982,2688,4319,2376,1995,2143,1686,2069,2400,921,2142,2250
gene:Zm00001d042725,1013,2137,2226,2451,1665,2047,1586,1397,1873,734,2214,1932
gene:Zm00001d042724,6434,7170,14305,8267,8114,6691,7695,6866,6187,2884,7640,9499
gene:Zm00001d037958,29,12,17,61,40,33,44,46,55,12,85,40
gene:Zm00001d037959,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d043898,0,32,0,29,28,0,4,12,10,6,32,8
gene:Zm00001d043892,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d043893,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d043890,436,598,892,763,527,791,781,523,823,281,679,647
gene:Zm00001d043891,16,23,40,89,81,70,94,64,45,14,73,51
gene:Zm00001d043896,3,0,0,23,0,207,869,1390,1121,841,1558,1385
gene:Zm00001d043894,5,6,11,22,12,16,0,0,0,0,0,0
gene:Zm00001d043895,1662,2826,3533,1547,1808,1761,1855,1579,1484,1025,2237,2086
gene:Zm00001d046918,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d046919,5988,5728,8858,11253,7223,10825,9412,7595,6160,7368,10068,13847
gene:Zm00001d009618,1382,1696,5281,3081,2860,4597,1801,2297,2043,1571,3037,4650
gene:Zm00001d009619,151,405,132,206,615,73,182,163,28,84,342,44
gene:Zm00001d046914,0,0,0,0,0,0,0,0,0,0,5,0
gene:Zm00001d009617,4936,2604,5214,7579,2553,3597,3981,2185,2110,2652,2728,3110
gene:Zm00001d046916,1445,1454,3249,3209,1656,3719,2889,1158,2119,2002,2772,3010
gene:Zm00001d009615,0,0,0,0,0,0,0,1,0,1,0,0
gene:Zm00001d009612,723,712,551,721,510,466,1044,633,687,814,437,889
gene:Zm00001d009613,938,604,2478,1231,1164,1357,1002,903,871,940,1083,1367
gene:Zm00001d046912,0,36,21,0,0,19,24,0,0,0,0,0
gene:Zm00001d009611,0,0,0,0,0,0,0,0,0,0,0,0
gene:GRMZM5G898442,1,1,1,0,1,0,1,5,1,0,0,1
gene:Zm00001d027916,2034,1526,1591,2234,1384,1396,2249,2019,1773,1583,2962,2508
gene:Zm00001d004938,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d004939,8,22,0,18,26,6,0,0,2,0,6,10
gene:Zm00001d004934,566,864,962,880,789,658,559,579,589,462,852,710
gene:Zm00001d004936,15011,31894,29703,9986,12807,7750,9557,14598,6806,4304,10623,6817
gene:Zm00001d004930,1973,2436,3902,3628,2660,2951,2819,1847,2096,1471,2906,3310
gene:Zm00001d004931,828,837,1364,1125,540,1407,1513,1009,1392,716,1626,1400
gene:Zm00001d004933,1220,1352,2658,2407,1343,1970,1416,1107,1582,744,1836,2164
gene:Zm00001d051858,0,0,0,3,0,0,0,0,0,0,0,0
gene:Zm00001d005687,10443,13589,19349,13580,17391,10908,4875,8595,6900,4212,10247,8042
gene:Zm00001d040223,0,0,0,0,0,94,9,36,9,0,18,0
gene:Zm00001d038960,636,1115,1160,1454,1051,973,847,1242,896,646,1576,988
gene:Zm00001d000030,5000,7851,10258,6798,5399,5719,4925,7051,5727,3105,6210,6960
gene:Zm00001d005045,2,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d005044,3,1,0,6,1,6,2,0,0,0,0,3
gene:Zm00001d050715,1135,1320,2108,1305,1218,1094,977,1114,1069,743,1484,1493
gene:Zm00001d038965,6,35,39,51,51,35,21,58,12,8,3,5
gene:Zm00001d000037,15,84,37,20,20,9,33,50,20,36,21,17
gene:Zm00001d050716,9355,19517,18091,9488,13833,8274,7756,14066,8962,4134,11662,10093
gene:Zm00001d034234,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d050718,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d034236,1,0,1,0,0,0,0,0,0,0,2,0
gene:Zm00001d034237,3391,3194,4197,3354,3110,2131,2364,3110,1502,1802,2836,2178
gene:Zm00001d034230,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d034231,8,295,696,342,446,481,0,12,16,0,19,20
gene:Zm00001d034232,113,79,96,78,46,68,56,59,22,52,56,35
gene:Zm00001d005686,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d031275,7524,2673,20767,10922,10677,13498,15142,9999,11949,9924,8661,19699
gene:Zm00001d031778,1222,13837,475,1097,2770,317,1054,4010,356,452,3481,260
gene:Zm00001d031779,58,344,10,10,382,0,88,96,28,27,267,25
gene:Zm00001d031777,5970,19176,13333,3629,5318,3135,8871,21030,6864,5058,12918,6372
gene:Zm00001d031774,6,0,0,0,0,0,11,8,7,0,26,9
gene:Zm00001d031772,2412,21259,1239,2247,9344,117,85,850,17,108,756,48
gene:Zm00001d031773,502,1003,1351,290,302,320,1116,890,1174,591,824,1303
gene:Zm00001d031771,1443,11777,771,1133,5002,61,61,768,22,55,749,18
gene:Zm00001d000197,264,218,467,527,198,525,565,221,392,323,631,638
gene:Zm00001d040811,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d040810,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d030429,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d040816,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d040815,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d040814,0,0,0,0,2,0,0,10,2,0,8,0
gene:Zm00001d030424,554,0,736,0,0,129,226,20,295,0,463,174
gene:Zm00001d040819,2,4,0,0,2,0,0,0,0,2,0,0
gene:Zm00001d030426,0,11,0,0,0,2,22,66,0,0,0,0
gene:Zm00001d030421,658,945,1849,1674,1047,1589,1451,703,1367,875,1958,2061
gene:Zm00001d030420,0,0,7,12,9,9,25,17,20,26,43,25
gene:Zm00001d030423,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d030422,0,0,0,6,0,0,0,0,0,0,9,12
gene:Zm00001d001340,16,35,67,30,34,24,0,0,0,0,0,0
gene:Zm00001d001341,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d001342,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d001343,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d001344,0,0,2,0,0,0,0,0,0,0,0,0
gene:Zm00001d001345,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d001346,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d001347,4,8,8,5,2,8,0,5,0,0,4,0
gene:Zm00001d001348,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d001349,480,1363,494,134,141,28,200,682,141,129,453,163
gene:Zm00001d027537,28,0,20,6,8,12,0,0,0,0,0,0
gene:Zm00001d027536,3688,2057,2109,2426,1036,868,2895,2782,1006,1760,2038,1691
gene:Zm00001d027535,567,309,672,520,465,445,634,527,288,489,315,456
gene:Zm00001d027534,249,992,315,106,140,25,49,254,8,70,173,24
gene:Zm00001d027533,6568,6264,2782,7250,4555,2315,5289,3630,1030,3784,4781,1507
gene:Zm00001d027532,7655,1902,2132,7945,702,871,7631,1973,933,4516,1379,1288
gene:Zm00001d027531,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d027530,260,101,274,188,99,92,141,156,85,71,215,66
gene:Zm00001d027539,6315,13069,18749,11765,6257,10805,10793,2905,12742,3727,11320,15330
gene:Zm00001d027538,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d010512,152,242,350,943,380,542,172,217,292,156,889,591
gene:Zm00001d010511,66,46,97,0,0,0,18,12,29,33,40,68
gene:Zm00001d010510,116,108,236,4,0,0,199,193,210,123,208,171
gene:Zm00001d010517,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d010516,35,92,212,207,92,75,193,131,148,64,176,110
gene:Zm00001d010515,0,5,0,0,0,8,19,10,8,0,8,10
gene:Zm00001d010514,0,13,7,0,4,0,8,4,4,0,6,20
gene:Zm00001d010519,549,977,1297,1162,897,1062,967,1187,1371,523,1604,1594
gene:Zm00001d010518,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d050006,0,0,1,1,1,7,1,0,0,0,0,0
gene:Zm00001d045896,67,74,168,136,47,53,88,83,148,49,98,95
gene:Zm00001d005051,23284,4128,4466,19099,787,988,24038,4148,1902,18002,2343,2025
gene:Zm00001d027289,0,0,0,0,0,0,3,0,0,0,0,0
gene:Zm00001d027288,2620,2918,6729,3304,1846,3038,3925,2828,5132,1653,5171,5590
gene:Zm00001d027281,15,12,8,5,17,14,0,0,0,0,0,0
gene:Zm00001d027280,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d027283,1784,3376,5749,1347,1151,1546,3655,4465,3505,1131,2519,4526
gene:Zm00001d027285,0,0,0,0,4,0,0,0,4,0,0,0
gene:GRMZM5G857320,0,1,0,0,3,0,3,0,2,0,6,0
gene:Zm00001d027287,51,5,96,97,55,145,225,58,121,155,316,276
gene:Zm00001d027286,287,154,1388,356,482,461,245,441,421,324,458,496
gene:Zm00001d034837,0,0,0,3,0,0,0,0,0,0,0,0
gene:Zm00001d036867,0,0,0,0,0,0,0,0,0,0,12,22
gene:Zm00001d036866,0,0,0,0,0,0,24,0,0,0,0,0
gene:Zm00001d036865,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d036864,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d036862,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d036861,0,4,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d036868,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d029254,12,324,220,4,36,74,35,181,242,0,421,386
gene:Zm00001d029255,35,64,68,258,131,194,55,33,105,29,274,153
gene:Zm00001d029256,1041,1098,2267,995,830,1143,1174,1278,1205,766,1287,1635
gene:Zm00001d029257,316,513,990,147,509,411,121,500,272,109,509,469
gene:Zm00001d029250,9,38,5,0,0,0,0,0,0,0,0,0
gene:Zm00001d029251,118,123,1044,151,360,605,247,271,342,151,289,363
gene:Zm00001d029252,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d029258,662,852,2435,1405,1261,1197,658,699,322,485,789,714
gene:Zm00001d052580,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d053391,0,8,0,42,0,0,0,4,32,4,59,44
gene:Zm00001d033305,0,0,0,120,250,303,0,0,0,0,0,0
gene:Zm00001d033304,12,25,18,22,23,20,14,10,5,51,18,26
gene:Zm00001d033307,334,324,474,776,944,610,6,6,0,0,13,23
gene:Zm00001d052581,30,119,97,71,78,85,21,43,28,65,222,121
gene:Zm00001d033301,948,1778,2437,2141,781,1084,2695,3476,3495,1456,3695,3323
gene:Zm00001d033300,1408,780,165,1171,544,108,84,0,0,52,16,24
gene:Zm00001d033303,3708,3637,8283,6617,4268,6520,4845,3071,5009,3138,6460,7729
gene:Zm00001d033302,0,0,0,0,0,0,0,0,0,4,0,0
gene:Zm00001d019330,138,156,284,28,32,18,12,0,0,13,114,33
gene:Zm00001d033309,2442,4525,5203,4072,5942,6382,3905,3695,4905,2773,4035,6943
gene:Zm00001d033308,388,94,486,374,807,564,588,683,192,710,595,896
gene:Zm00001d019331,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d037969,85,56,40,131,172,87,341,574,9,74,224,75
gene:Zm00001d019332,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d019333,5,70,28,6,30,61,20,103,18,0,76,32
gene:Zm00001d022936,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d047262,1844,2175,3022,2355,1612,2100,2323,1804,1840,1198,2315,2362
gene:Zm00001d047268,97,121,69,106,216,89,93,140,66,70,179,148
gene:Zm00001d049298,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d013154,1045,754,3681,1696,1072,2428,2040,1746,1523,1521,2091,3170
gene:Zm00001d021673,409,485,795,413,658,545,311,343,287,288,463,277
gene:Zm00001d029872,2593,3400,4585,4036,3485,2883,3052,4136,3236,1766,2870,3186
gene:Zm00001d029873,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d029874,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d029875,1222,1129,1864,1024,913,758,1124,1127,777,824,1172,888
gene:Zm00001d029878,166,353,408,697,317,503,432,176,428,220,599,547
gene:Zm00001d029879,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d021677,574,1739,280,487,2570,28,264,460,22,105,1047,38
gene:Zm00001d035888,0,0,0,0,0,0,0,0,0,0,0,0
